payment_id,order_id,customer_id,payment_date,payment_amount,payment_method,payment_status,transaction_ref
596875,96875,1792,2024-05-31,71907.82,Wallet,SUCCESS,TXN7000356129
529911,29911,1141,2024-06-01,150046.82,Net Banking,SUCCESS,TXN5941094797
587160,87160,3435,2024-05-31,1644938.2,NEFT/RTGS,SUCCESS,TXN6358330361
501904,1904,2641,2024-05-31,208482.17,Net Banking,SUCCESS,TXN3605344984
569130,69130,3550,2024-06-01,247500.71,Wallet,SUCCESS,TXN3871935467
531895,31895,4441,2024-05-31,1125648.18,UPI,SUCCESS,TXN9366260770
517564,17564,4935,2024-05-31,1253808.44,Debit Card,SUCCESS,TXN5248647257
539982,39982,938,2024-05-31,343768.85,UPI,SUCCESS,TXN8575037941
580872,80872,4315,2024-06-01,15719.35,Debit Card,SUCCESS,TXN9548111700
527132,27132,19,2024-06-01,10896.88,Wallet,FAILED,TXN8992127116
543986,43986,2641,2024-05-31,379956.36,Net Banking,SUCCESS,TXN7071526026
544891,44891,292,2024-06-01,509093.36,UPI,SUCCESS,TXN6463284436
577925,77925,3550,2024-05-31,440381.6,Net Banking,SUCCESS,TXN1450137543
552176,52176,926,2024-05-31,113447.39,Debit Card,SUCCESS,TXN2597815056
506731,6731,3830,2024-06-01,10564.2,Debit Card,SUCCESS,TXN8872979071
514439,14439,3351,2024-06-01,177805.11,Wallet,SUCCESS,TXN4959658721
589593,89593,4081,2024-05-31,451413.44,Net Banking,FAILED,TXN3318420393
542036,42036,739,2024-05-31,55853.34,Wallet,SUCCESS,TXN9975084613
582937,82937,2609,2024-06-01,117981.17,Debit Card,REFUNDED,TXN6711892201
544171,44171,1452,2024-06-01,1130596.86,Wallet,SUCCESS,TXN9187571126
591330,91330,4017,2024-05-31,1309554.01,Debit Card,SUCCESS,TXN9742635021
517726,17726,88,2024-05-31,1228850.47,Debit Card,SUCCESS,TXN4077702037
552858,52858,51,2024-06-01,109893.09,Net Banking,SUCCESS,TXN9796139220
511362,11362,3568,2024-06-01,457307.11,Debit Card,SUCCESS,TXN8623909757
549569,49569,4185,2024-06-01,1089567.02,Net Banking,SUCCESS,TXN6760001159
562751,62751,4805,2024-05-31,1343822.98,Wallet,SUCCESS,TXN1567548849
506636,6636,1465,2024-06-01,32158.84,NEFT/RTGS,SUCCESS,TXN5702611068
585266,85266,2334,2024-06-01,19793.3,UPI,SUCCESS,TXN1513247000
597503,97503,3128,2024-06-01,506656.89,Wallet,SUCCESS,TXN9020177214
543238,43238,1328,2024-06-01,52226.21,NEFT/RTGS,SUCCESS,TXN6696377757
525140,25140,4063,2024-06-01,125612.27,UPI,SUCCESS,TXN8641362603
532381,32381,3146,2024-06-01,79029.27,Net Banking,SUCCESS,TXN8583757689
570464,70464,2989,2024-06-01,676244.83,UPI,SUCCESS,TXN3801399060
522588,22588,3207,2024-05-31,1269165.73,UPI,SUCCESS,TXN1522526797
536427,36427,479,2024-06-01,725302.32,UPI,SUCCESS,TXN6459462104
586933,86933,961,2024-06-01,242021.84,Debit Card,SUCCESS,TXN7525073332
567866,67866,976,2024-06-01,80117.76,NEFT/RTGS,SUCCESS,TXN4255253851
589614,89614,4877,2024-05-31,67245.16,Debit Card,SUCCESS,TXN5446175374
592874,92874,1701,2024-06-01,288449.02,UPI,SUCCESS,TXN9541534468
597723,97723,549,2024-05-31,438107.52,NEFT/RTGS,SUCCESS,TXN4336167738
512924,12924,1616,2024-05-31,26628.34,Wallet,SUCCESS,TXN9142884897
569474,69474,3505,2024-05-31,764826.64,Net Banking,SUCCESS,TXN2451147036
508138,8138,4,2024-05-31,20200.14,Debit Card,SUCCESS,TXN1562285256
528767,28767,3550,2024-06-01,299260.54,Net Banking,SUCCESS,TXN7421599957
523373,23373,1281,2024-06-01,1267398.17,Net Banking,SUCCESS,TXN5646814520
543797,43797,4748,2024-06-01,9842.65,Wallet,SUCCESS,TXN3855205065
572732,72732,4185,2024-06-01,1779684.09,Debit Card,SUCCESS,TXN2607424222
563437,63437,666,2024-05-31,60844.66,Debit Card,SUCCESS,TXN3066904971
558949,58949,4814,2024-05-31,53661.09,NEFT/RTGS,SUCCESS,TXN2618822728
573431,73431,1939,2024-06-01,155941.87,Wallet,SUCCESS,TXN4615404013
509014,9014,2607,2024-05-31,22728.35,Net Banking,SUCCESS,TXN2509589936
581525,81525,4180,2024-06-03,855725.41,UPI,SUCCESS,TXN5620005190
547466,47466,4936,2024-06-03,830079.63,Net Banking,SUCCESS,TXN3870194335
563938,63938,4185,2024-06-03,365871.59,Net Banking,SUCCESS,TXN9907161300
528107,28107,3520,2024-06-03,48449.49,UPI,SUCCESS,TXN3193851317
591625,91625,882,2024-06-04,178217.77,Debit Card,SUCCESS,TXN6707012841
528308,28308,1763,2024-06-04,183308.91,UPI,SUCCESS,TXN4136933832
531810,31810,4258,2024-06-03,421897.52,NEFT/RTGS,SUCCESS,TXN5291417338
594134,94134,4538,2024-06-04,671832.95,Wallet,SUCCESS,TXN2413681504
503436,3436,3957,2024-06-04,22592.02,NEFT/RTGS,SUCCESS,TXN7243227627
580946,80946,3028,2024-06-04,80801.9,Debit Card,SUCCESS,TXN3375138438
558996,58996,3885,2024-06-03,702546.29,Debit Card,SUCCESS,TXN3044519742
530234,30234,2889,2024-06-03,473353.21,UPI,SUCCESS,TXN3911940942
508055,8055,1053,2024-06-04,822399.26,UPI,SUCCESS,TXN6961034238
576032,76032,2485,2024-06-04,354845.45,Wallet,SUCCESS,TXN4877485128
577148,77148,1063,2024-06-04,156623.09,Wallet,SUCCESS,TXN2259809389
569348,69348,3572,2024-06-04,388456.78,Debit Card,SUCCESS,TXN7188852436
540377,40377,4935,2024-06-04,50717.95,NEFT/RTGS,SUCCESS,TXN3767835453
575280,75280,1018,2024-06-04,445475.68,Debit Card,SUCCESS,TXN9204786955
575309,75309,2311,2024-06-03,307374.25,Debit Card,SUCCESS,TXN2531606087
596364,96364,2919,2024-06-03,957905.89,UPI,SUCCESS,TXN9825165833
546674,46674,2943,2024-06-04,1188130.79,Net Banking,SUCCESS,TXN6097284049
522826,22826,4585,2024-06-03,445215.41,Wallet,SUCCESS,TXN7427407869
513815,13815,280,2024-06-03,649341.45,Debit Card,SUCCESS,TXN7558700679
535869,35869,395,2024-06-04,65406.12,NEFT/RTGS,SUCCESS,TXN7134719155
504394,4394,2609,2024-06-03,1218122.49,NEFT/RTGS,FAILED,TXN8120714809
588862,88862,1861,2024-06-03,1349338.52,NEFT/RTGS,SUCCESS,TXN7818391703
565949,65949,2882,2024-06-03,289691.33,Wallet,SUCCESS,TXN8019037175
565044,65044,2491,2024-06-03,879244.74,Wallet,SUCCESS,TXN4635343620
581438,81438,1114,2024-06-04,820836.0,Debit Card,SUCCESS,TXN8917380266
503116,3116,2622,2024-06-04,42482.78,UPI,SUCCESS,TXN2588986613
570255,70255,3550,2024-06-03,5712.5,Debit Card,SUCCESS,TXN8366475783
561404,61404,69,2024-06-03,222601.64,Debit Card,SUCCESS,TXN8962372687
537836,37836,1763,2024-06-04,8201.84,UPI,SUCCESS,TXN3494973189
509850,9850,1253,2024-06-04,482629.49,Debit Card,SUCCESS,TXN5553287884
595563,95563,4911,2024-06-03,255215.28,UPI,SUCCESS,TXN4188186134
509602,9602,4758,2024-06-03,439763.62,NEFT/RTGS,SUCCESS,TXN4382843122
534698,34698,4901,2024-06-03,513717.28,UPI,SUCCESS,TXN5430525002
546494,46494,1185,2024-06-03,777689.49,Net Banking,SUCCESS,TXN3947099397
502698,2698,4892,2024-06-03,821937.65,Net Banking,SUCCESS,TXN7273375967
530635,30635,3375,2024-06-03,416128.99,Wallet,FAILED,TXN1350009330
540944,40944,4901,2024-06-03,289792.36,Debit Card,SUCCESS,TXN8494620095
574921,74921,895,2024-06-03,246251.74,Debit Card,SUCCESS,TXN1123244992
578053,78053,4161,2024-06-04,26344.44,Debit Card,SUCCESS,TXN4540609023
552116,52116,2072,2024-06-03,116989.66,Wallet,REFUNDED,TXN4263921881
578527,78527,69,2024-06-04,122941.49,NEFT/RTGS,SUCCESS,TXN1436613556
593617,93617,1003,2024-06-03,337372.67,Wallet,SUCCESS,TXN9689520011
504416,4416,1527,2024-06-03,6698.02,UPI,SUCCESS,TXN2271461595
510239,10239,4901,2024-06-04,388894.89,NEFT/RTGS,SUCCESS,TXN6805677666
519867,19867,4530,2024-06-04,786386.33,Debit Card,SUCCESS,TXN9229981944
534839,34839,2609,2024-06-04,945515.75,Wallet,SUCCESS,TXN4642955282
597323,97323,1328,2024-06-03,851754.24,UPI,SUCCESS,TXN9403161372
509120,9120,2572,2024-06-03,574649.36,UPI,SUCCESS,TXN2386051335
520208,20208,1130,2024-06-04,18866.95,Wallet,SUCCESS,TXN4742450839
519399,19399,602,2024-06-04,216071.68,Net Banking,SUCCESS,TXN8004984907
580942,80942,395,2024-06-04,915372.42,NEFT/RTGS,SUCCESS,TXN7257665682
551044,51044,227,2024-06-03,1309847.48,Wallet,SUCCESS,TXN3618798664
591752,91752,2989,2024-06-03,791581.92,NEFT/RTGS,SUCCESS,TXN6464502732
594789,94789,2246,2024-06-04,731217.47,Debit Card,SUCCESS,TXN1774506481
508547,8547,1444,2024-06-04,54431.63,NEFT/RTGS,SUCCESS,TXN2621929817
534590,34590,2485,2024-06-04,48842.21,UPI,SUCCESS,TXN1665495236
553010,53010,2477,2024-06-03,799661.09,Wallet,SUCCESS,TXN3433726955
582927,82927,1452,2024-06-04,426638.53,Debit Card,SUCCESS,TXN5798878441
578038,78038,4471,2024-06-04,94196.12,UPI,SUCCESS,TXN6463603723
568625,68625,1,2024-06-03,1141643.46,NEFT/RTGS,SUCCESS,TXN8355705513
513054,13054,1542,2024-06-04,476260.48,UPI,SUCCESS,TXN6859361520
531575,31575,4343,2024-06-04,18421.66,UPI,SUCCESS,TXN7383472899
561927,61927,1248,2024-06-04,140695.54,UPI,SUCCESS,TXN6811507430
560141,60141,2403,2024-06-03,505290.61,NEFT/RTGS,SUCCESS,TXN9532219875
564482,64482,3730,2024-06-03,574845.85,Wallet,SUCCESS,TXN4237878621
538842,38842,789,2024-06-04,255129.45,Debit Card,SUCCESS,TXN2624517533
558855,58855,2423,2024-06-04,357982.99,Debit Card,SUCCESS,TXN9617166317
536101,36101,2920,2024-06-04,38296.12,Wallet,SUCCESS,TXN1338892417
546636,46636,2573,2024-06-04,21674.06,Wallet,SUCCESS,TXN7376420912
580424,80424,2989,2024-06-03,140925.11,Wallet,SUCCESS,TXN9045502681
548094,48094,3207,2024-06-04,1085667.76,Debit Card,SUCCESS,TXN6593280285
594600,94600,2572,2024-06-04,463807.22,UPI,SUCCESS,TXN2136239426
575076,75076,1297,2024-06-03,797388.57,NEFT/RTGS,SUCCESS,TXN1249736814
553129,53129,4901,2024-06-04,572163.25,Net Banking,SUCCESS,TXN3853954472
527088,27088,3596,2024-06-03,1557169.97,Debit Card,SUCCESS,TXN5677336450
572236,72236,3207,2024-06-04,227516.71,NEFT/RTGS,SUCCESS,TXN7249023761
576560,76560,1465,2024-06-03,312198.49,UPI,SUCCESS,TXN5474209226
533856,33856,4785,2024-06-04,47520.48,UPI,SUCCESS,TXN6531804839
591814,91814,1244,2024-06-03,587759.43,NEFT/RTGS,SUCCESS,TXN4140922244
548537,48537,3550,2024-06-03,515425.29,NEFT/RTGS,SUCCESS,TXN4384488616
578949,78949,1089,2024-06-03,214295.46,Net Banking,SUCCESS,TXN1634698544
514978,14978,3550,2024-06-03,128160.05,UPI,SUCCESS,TXN5608718662
542509,42509,3460,2024-06-03,1579011.81,Debit Card,SUCCESS,TXN6805503834
500015,15,1613,2024-06-04,38603.58,Wallet,SUCCESS,TXN8258227362
579242,79242,549,2024-06-03,1353767.57,NEFT/RTGS,SUCCESS,TXN8141065401
536967,36967,4604,2024-06-04,214921.4,Debit Card,SUCCESS,TXN2258960635
550155,50155,1444,2024-06-03,1246475.56,Net Banking,SUCCESS,TXN3657280739
528458,28458,3778,2024-06-04,96487.69,Wallet,SUCCESS,TXN7512362548
521052,21052,908,2024-06-04,154733.76,Debit Card,FAILED,TXN2776123409
559719,59719,1009,2024-06-03,1618830.84,NEFT/RTGS,SUCCESS,TXN5790340405
522569,22569,2551,2024-06-03,535478.14,Wallet,SUCCESS,TXN8792384372
558252,58252,3848,2024-06-03,11331.47,Net Banking,SUCCESS,TXN9307081582
540762,40762,4872,2024-06-03,754178.89,Net Banking,SUCCESS,TXN9368047194
589160,89160,3550,2024-06-03,479635.98,Wallet,SUCCESS,TXN8341509648
500552,552,2609,2024-06-03,507771.56,Net Banking,SUCCESS,TXN3889229792
545808,45808,4718,2024-06-03,114500.37,UPI,SUCCESS,TXN8366791928
549769,49769,656,2024-06-03,1237096.6,NEFT/RTGS,SUCCESS,TXN8468008860
574374,74374,1125,2024-06-03,15133.45,Wallet,SUCCESS,TXN7691531011
539175,39175,2464,2024-06-04,1618492.76,NEFT/RTGS,SUCCESS,TXN4751011392
542962,42962,2657,2024-06-04,117685.2,UPI,SUCCESS,TXN1120876999
575159,75159,947,2024-06-03,641405.95,Net Banking,SUCCESS,TXN8478223375
590211,90211,1710,2024-06-04,17185.61,NEFT/RTGS,SUCCESS,TXN9300391571
597630,97630,836,2024-06-04,93563.45,Net Banking,SUCCESS,TXN2568676778
551675,51675,1625,2024-06-03,850680.25,Wallet,SUCCESS,TXN7578617105
594143,94143,3106,2024-06-03,537316.04,Net Banking,SUCCESS,TXN2204665263
592685,92685,4901,2024-06-04,3779.01,UPI,SUCCESS,TXN8864609564
556276,56276,731,2024-06-04,903935.63,Debit Card,FAILED,TXN3427566069
515632,15632,4582,2024-06-03,593198.15,Wallet,SUCCESS,TXN1785816784
522167,22167,1381,2024-06-03,566469.38,Net Banking,SUCCESS,TXN4900671997
582743,82743,1996,2024-06-03,53118.06,Debit Card,SUCCESS,TXN8446922550
566447,66447,43,2024-06-03,193957.64,UPI,SUCCESS,TXN2369364927
526832,26832,3548,2024-06-04,1246818.57,Debit Card,SUCCESS,TXN6276298896
595084,95084,2989,2024-06-03,18695.13,NEFT/RTGS,SUCCESS,TXN6323041255
557075,57075,1996,2024-06-04,1559775.38,UPI,SUCCESS,TXN7206071444
533227,33227,4249,2024-06-03,158752.81,Wallet,SUCCESS,TXN8968781441
567176,67176,2126,2024-06-03,126087.8,NEFT/RTGS,SUCCESS,TXN2404753443
541655,41655,2452,2024-06-03,493171.7,UPI,SUCCESS,TXN6744848135
578323,78323,3521,2024-06-04,351668.0,NEFT/RTGS,SUCCESS,TXN8425956686
543237,43237,2667,2024-06-03,12364.19,NEFT/RTGS,SUCCESS,TXN3514750693
567303,67303,525,2024-06-04,1361837.42,Wallet,SUCCESS,TXN4075621816
598777,98777,3078,2024-06-04,94671.13,NEFT/RTGS,SUCCESS,TXN5415989076
530511,30511,3550,2024-06-05,247906.78,NEFT/RTGS,SUCCESS,TXN8703130632
556019,56019,230,2024-06-05,81802.5,Net Banking,FAILED,TXN4498588856
567611,67611,2609,2024-06-04,568355.65,NEFT/RTGS,SUCCESS,TXN4236847040
548264,48264,4464,2024-06-05,603861.64,Net Banking,SUCCESS,TXN6842519149
576096,76096,3550,2024-06-05,396876.81,Wallet,SUCCESS,TXN5816154151
515194,15194,4315,2024-06-05,444646.18,UPI,SUCCESS,TXN7779215399
584945,84945,1815,2024-06-04,567308.44,Debit Card,SUCCESS,TXN3654451733
580927,80927,1086,2024-06-05,831907.79,Debit Card,SUCCESS,TXN2597162903
541360,41360,4582,2024-06-05,602401.21,Debit Card,SUCCESS,TXN9690994896
542817,42817,962,2024-06-04,516166.01,Net Banking,SUCCESS,TXN5479293014
581401,81401,1616,2024-06-05,324710.49,Wallet,SUCCESS,TXN5799740442
570950,70950,1821,2024-06-04,868004.27,Net Banking,SUCCESS,TXN9937813047
587409,87409,1939,2024-06-04,429741.45,Net Banking,SUCCESS,TXN4993996723
547841,47841,2609,2024-06-05,405709.38,Wallet,SUCCESS,TXN7687012153
586938,86938,4313,2024-06-04,701528.61,Wallet,SUCCESS,TXN3364183519
531143,31143,4038,2024-06-05,82158.03,UPI,SUCCESS,TXN5917898030
564803,64803,522,2024-06-05,132615.45,Wallet,SUCCESS,TXN3844653698
550588,50588,2609,2024-06-05,1488758.09,UPI,SUCCESS,TXN4705496242
590024,90024,4190,2024-06-04,180076.28,Wallet,SUCCESS,TXN4320050292
558419,58419,1185,2024-06-04,78584.24,Wallet,SUCCESS,TXN4390651030
584734,84734,2707,2024-06-04,110224.36,Debit Card,SUCCESS,TXN1108457228
596536,96536,4315,2024-06-05,697072.57,Wallet,SUCCESS,TXN8701663027
570733,70733,643,2024-06-04,1028064.44,NEFT/RTGS,SUCCESS,TXN2471884849
588229,88229,783,2024-06-04,645255.99,Wallet,SUCCESS,TXN2179241344
529640,29640,1381,2024-06-05,1045045.2,Net Banking,SUCCESS,TXN4666201465
551767,51767,4455,2024-06-05,222691.83,Net Banking,SUCCESS,TXN8564897417
531045,31045,4959,2024-06-05,60924.86,Wallet,SUCCESS,TXN5225346614
591860,91860,4582,2024-06-05,214775.13,NEFT/RTGS,SUCCESS,TXN6950818048
519181,19181,4185,2024-06-05,1048154.72,Debit Card,SUCCESS,TXN8676498359
522139,22139,4901,2024-06-05,152371.14,Net Banking,SUCCESS,TXN8358062015
517198,17198,39,2024-06-05,184216.57,Debit Card,SUCCESS,TXN2761030663
568907,68907,4997,2024-06-04,501250.33,NEFT/RTGS,SUCCESS,TXN8704893205
561195,61195,4367,2024-06-04,146860.75,Net Banking,SUCCESS,TXN6496487986
506819,6819,4803,2024-06-05,422301.86,Debit Card,SUCCESS,TXN2824814781
530629,30629,129,2024-06-04,858899.65,Net Banking,SUCCESS,TXN2211392494
580560,80560,4185,2024-06-04,944659.06,Net Banking,SUCCESS,TXN3738623377
589836,89836,1800,2024-06-05,1529957.81,Debit Card,SUCCESS,TXN9835080078
574501,74501,2301,2024-06-05,149204.74,Wallet,SUCCESS,TXN7770928794
557976,57976,4914,2024-06-04,1239772.36,Wallet,SUCCESS,TXN1522990456
596517,96517,223,2024-06-04,84879.01,UPI,SUCCESS,TXN5187943248
553235,53235,200,2024-06-05,37601.14,UPI,SUCCESS,TXN3852463882
540051,40051,3550,2024-06-05,719310.57,Wallet,SUCCESS,TXN5309058611
546510,46510,254,2024-06-04,1055943.49,NEFT/RTGS,SUCCESS,TXN4274800268
526893,26893,3677,2024-06-05,350148.06,NEFT/RTGS,SUCCESS,TXN6722658907
504187,4187,4714,2024-06-05,588565.12,Net Banking,SUCCESS,TXN9789618915
502151,2151,3957,2024-06-05,27449.56,UPI,SUCCESS,TXN9296068782
502733,2733,4785,2024-06-04,694250.64,Wallet,SUCCESS,TXN3016916906
511879,11879,954,2024-06-05,324061.52,UPI,SUCCESS,TXN4899617691
535319,35319,3550,2024-06-05,125224.2,NEFT/RTGS,SUCCESS,TXN5587480400
544744,44744,2220,2024-06-04,40021.8,Wallet,SUCCESS,TXN9193831271
568169,68169,1939,2024-06-05,232029.86,Wallet,SUCCESS,TXN8040480563
574227,74227,133,2024-06-05,12951.68,Net Banking,SUCCESS,TXN4218306623
594835,94835,4976,2024-06-04,180306.61,Debit Card,SUCCESS,TXN8625077512
521806,21806,2438,2024-06-04,1232063.84,NEFT/RTGS,SUCCESS,TXN8519006557
582992,82992,2567,2024-06-05,21324.85,UPI,SUCCESS,TXN4736124126
586396,86396,2470,2024-06-04,32053.86,Wallet,SUCCESS,TXN4305784663
544668,44668,2772,2024-06-05,1041738.49,Debit Card,SUCCESS,TXN9519532801
552392,52392,1713,2024-06-04,323090.13,NEFT/RTGS,SUCCESS,TXN7733738034
517155,17155,456,2024-06-05,1341416.29,Debit Card,SUCCESS,TXN4854197189
530930,30930,1185,2024-06-04,1860893.51,Debit Card,SUCCESS,TXN3269438655
597189,97189,877,2024-06-04,134897.14,Net Banking,SUCCESS,TXN2178845523
527292,27292,963,2024-06-04,1329214.53,UPI,SUCCESS,TXN4987984451
586909,86909,83,2024-06-05,272889.47,UPI,SUCCESS,TXN1972371955
557891,57891,88,2024-06-04,304359.13,UPI,SUCCESS,TXN6909603102
530397,30397,2334,2024-06-04,1961372.54,NEFT/RTGS,SUCCESS,TXN9912583189
597318,97318,3617,2024-06-04,1369532.14,UPI,SUCCESS,TXN1986472797
518717,18717,3319,2024-06-05,632220.97,UPI,SUCCESS,TXN3435989159
575297,75297,4185,2024-06-04,58442.6,Debit Card,SUCCESS,TXN5154492356
532368,32368,523,2024-06-04,286712.15,Debit Card,SUCCESS,TXN9042825411
523844,23844,1513,2024-06-04,539762.7,Wallet,SUCCESS,TXN3476256377
515890,15890,2919,2024-06-04,177328.65,Wallet,SUCCESS,TXN5145819133
535599,35599,1616,2024-06-05,23864.58,NEFT/RTGS,SUCCESS,TXN7054315810
594568,94568,4257,2024-06-04,941125.04,Debit Card,SUCCESS,TXN6588084050
545484,45484,1069,2024-06-05,188863.81,Wallet,SUCCESS,TXN2047969542
563547,63547,1185,2024-06-04,831776.88,Wallet,SUCCESS,TXN2832952309
596030,96030,2212,2024-06-05,436669.56,NEFT/RTGS,SUCCESS,TXN8210839724
585733,85733,2983,2024-06-04,892009.95,Debit Card,SUCCESS,TXN2318264622
535855,35855,1821,2024-06-04,14653.44,NEFT/RTGS,SUCCESS,TXN2672437309
579010,79010,3550,2024-06-05,61950.0,NEFT/RTGS,SUCCESS,TXN9923583171
528463,28463,1815,2024-06-04,30128.65,UPI,SUCCESS,TXN4161510627
595407,95407,3227,2024-06-04,148288.82,Debit Card,SUCCESS,TXN6432573888
596321,96321,3207,2024-06-05,70753.29,Wallet,SUCCESS,TXN1764680183
589609,89609,3341,2024-06-05,17962.67,Net Banking,SUCCESS,TXN7380445084
514332,14332,2801,2024-06-05,408425.36,UPI,SUCCESS,TXN9242486054
521203,21203,1444,2024-06-05,1073268.07,Debit Card,SUCCESS,TXN6688141597
562859,62859,2155,2024-06-04,1071575.9,Wallet,SUCCESS,TXN9401236083
575466,75466,878,2024-06-05,939694.94,Wallet,SUCCESS,TXN2671640600
535928,35928,1792,2024-06-04,589305.9,Debit Card,SUCCESS,TXN3950323607
526088,26088,1598,2024-06-06,92400.09,Wallet,SUCCESS,TXN4902525779
535279,35279,1381,2024-06-06,865807.16,UPI,SUCCESS,TXN3162092812
544275,44275,4278,2024-06-06,1493937.42,NEFT/RTGS,SUCCESS,TXN1080824915
591974,91974,1444,2024-06-05,731271.79,Debit Card,SUCCESS,TXN9825335459
500068,68,1297,2024-06-06,52315.03,UPI,SUCCESS,TXN4691446316
599462,99462,2919,2024-06-05,569058.35,UPI,SUCCESS,TXN6213129186
500504,504,3023,2024-06-05,601751.5,UPI,SUCCESS,TXN3287060456
548437,48437,2506,2024-06-06,228952.34,Net Banking,SUCCESS,TXN1825278736
564274,64274,4427,2024-06-05,23436.75,Net Banking,SUCCESS,TXN5713220709
562780,62780,11,2024-06-05,297605.89,Net Banking,SUCCESS,TXN3149870951
599990,99990,4582,2024-06-05,22109.83,Wallet,SUCCESS,TXN7583708499
542943,42943,4914,2024-06-06,484688.66,NEFT/RTGS,SUCCESS,TXN4661705975
503648,3648,4828,2024-06-05,463507.83,Wallet,SUCCESS,TXN1001802939
574816,74816,796,2024-06-05,446089.71,NEFT/RTGS,SUCCESS,TXN9817547501
500894,894,69,2024-06-06,282729.18,Debit Card,SUCCESS,TXN1918739366
581061,81061,1328,2024-06-05,73552.5,UPI,SUCCESS,TXN2150597554
501533,1533,598,2024-06-06,89284.98,Debit Card,SUCCESS,TXN3157660189
560823,60823,423,2024-06-05,513205.95,Wallet,SUCCESS,TXN7132181644
552857,52857,4398,2024-06-06,207555.33,Debit Card,SUCCESS,TXN2755257048
598251,98251,2527,2024-06-06,883205.02,Wallet,SUCCESS,TXN7931554213
561778,61778,800,2024-06-06,301064.2,Debit Card,SUCCESS,TXN9327452821
503036,3036,415,2024-06-05,658359.98,NEFT/RTGS,SUCCESS,TXN2340732662
595502,95502,3207,2024-06-05,211010.33,Debit Card,SUCCESS,TXN7682255306
567336,67336,2544,2024-06-06,347639.24,NEFT/RTGS,SUCCESS,TXN6800776250
559338,59338,4791,2024-06-06,111325.44,NEFT/RTGS,SUCCESS,TXN2749865505
586972,86972,1484,2024-06-05,66845.76,Debit Card,SUCCESS,TXN5076639969
572061,72061,383,2024-06-05,114756.82,Net Banking,SUCCESS,TXN5926670947
565799,65799,2971,2024-06-06,1486134.57,Net Banking,SUCCESS,TXN9988209592
599837,99837,789,2024-06-05,1135424.4,Wallet,SUCCESS,TXN6295601358
590702,90702,276,2024-06-05,1577856.26,UPI,REFUNDED,TXN6462854781
534925,34925,4495,2024-06-05,386367.36,Debit Card,SUCCESS,TXN1841163452
517050,17050,126,2024-06-06,1235003.55,Net Banking,SUCCESS,TXN9956925198
582164,82164,1297,2024-06-05,327636.49,UPI,FAILED,TXN7801490514
583696,83696,1941,2024-06-05,366848.82,UPI,SUCCESS,TXN8906638068
540998,40998,1615,2024-06-06,122561.5,UPI,SUCCESS,TXN3245758050
593312,93312,265,2024-06-05,443844.5,Wallet,SUCCESS,TXN5064421492
504154,4154,4104,2024-06-05,792149.3,Net Banking,SUCCESS,TXN6638695463
501283,1283,488,2024-06-06,1175926.94,NEFT/RTGS,SUCCESS,TXN1020379113
591255,91255,3035,2024-06-05,669071.94,Net Banking,SUCCESS,TXN3990365871
575095,75095,2023,2024-06-05,231559.47,Net Banking,SUCCESS,TXN2178719161
512676,12676,3800,2024-06-05,83750.4,Net Banking,SUCCESS,TXN9793913135
565495,65495,3607,2024-06-05,166204.58,Debit Card,FAILED,TXN3990422350
594272,94272,682,2024-06-06,182263.66,NEFT/RTGS,SUCCESS,TXN1558571975
566419,66419,2444,2024-06-06,166710.37,Wallet,SUCCESS,TXN3579953278
509954,9954,158,2024-06-05,873173.27,UPI,SUCCESS,TXN9089065166
507050,7050,549,2024-06-06,56400.18,NEFT/RTGS,SUCCESS,TXN7861410611
586362,86362,3557,2024-06-05,575072.67,Debit Card,SUCCESS,TXN3454347097
521092,21092,886,2024-06-05,21784.69,UPI,SUCCESS,TXN1604186374
518948,18948,2500,2024-06-05,207669.52,NEFT/RTGS,SUCCESS,TXN6979063390
585849,85849,370,2024-06-05,1074041.15,Debit Card,SUCCESS,TXN7426781109
592823,92823,4563,2024-06-05,445669.4,UPI,SUCCESS,TXN4390181662
515420,15420,1939,2024-06-05,39043.49,Net Banking,SUCCESS,TXN9565948467
575002,75002,1555,2024-06-06,598886.43,UPI,SUCCESS,TXN5895905891
506263,6263,2301,2024-06-05,366377.59,Net Banking,SUCCESS,TXN3269565197
588695,88695,1413,2024-06-05,12951.29,UPI,SUCCESS,TXN7787692871
587909,87909,3972,2024-06-06,1652247.62,Debit Card,REFUNDED,TXN1897146169
570072,70072,4901,2024-06-05,103030.05,Debit Card,SUCCESS,TXN5844338609
